Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
178.35274505615234	59	200.0	0.0	200.0	200.0	200.0	0.0	5200	307923
182.01397681236267	60	200.0	0.0	200.0	200.0	200.0	0.0	5200	313123
185.539696931839	61	193.6923	25.027323	200.0	74.0	193.69230769230768	25.02732234789262	5036	318159
188.8862600326538	62	198.8077	5.961538	200.0	169.0	198.80769230769232	5.961538461538463	5169	323328
192.27584385871887	63	200.0	0.0	200.0	200.0	200.0	0.0	5200	328528
196.44531893730164	64	198.23077	8.846153	200.0	154.0	198.23076923076923	8.846153846153847	5154	333682
200.72759890556335	65	200.0	0.0	200.0	200.0	200.0	0.0	5200	338882
204.4075357913971	66	198.38461	8.076923	200.0	158.0	198.3846153846154	8.076923076923078	5158	344040
208.2414789199829	67	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	349196
211.69569993019104	68	200.0	0.0	200.0	200.0	200.0	0.0	5200	354396
215.0704698562622	69	200.0	0.0	200.0	200.0	200.0	0.0	5200	359596
218.41680002212524	70	195.23077	16.80043	200.0	127.0	195.23076923076923	16.8004296930115	5076	364672
221.75828576087952	71	198.84616	5.769231	200.0	170.0	198.84615384615384	5.769230769230769	5170	369842
224.89684891700745	72	200.0	0.0	200.0	200.0	200.0	0.0	5200	375042
228.05208086967468	73	200.0	0.0	200.0	200.0	200.0	0.0	5200	380242
231.64096593856812	74	200.0	0.0	200.0	200.0	200.0	0.0	5200	385442
234.7789499759674	75	197.6923	11.538462	200.0	140.0	197.69230769230768	11.538461538461538	5140	390582
238.05779099464417	76	198.76923	6.1538467	200.0	168.0	198.76923076923077	6.153846153846153	5168	395750
241.21408796310425	77	199.07692	4.615384	200.0	176.0	199.07692307692307	4.615384615384616	5176	400926
244.50660586357117	78	199.92308	0.38461536	200.0	198.0	199.92307692307693	0.38461538461538464	5198	406124
247.7507839202881	79	199.57692	2.1153848	200.0	189.0	199.57692307692307	2.1153846153846154	5189	411313
251.42390990257263	80	198.84616	5.769231	200.0	170.0	198.84615384615384	5.769230769230769	5170	416483
255.33679795265198	81	199.15384	4.2307696	200.0	178.0	199.15384615384616	4.230769230769231	5178	421661
259.355633020401	82	199.61539	1.9230769	200.0	190.0	199.6153846153846	1.9230769230769234	5190	426851
262.81077885627747	83	198.53847	7.3076925	200.0	162.0	198.53846153846155	7.307692307692308	5162	432013
266.2701759338379	84	198.96153	5.1923075	200.0	173.0	198.96153846153845	5.192307692307692	5173	437186
269.88258481025696	85	200.0	0.0	200.0	200.0	200.0	0.0	5200	442386
273.2652370929718	86	197.3077	9.473725	200.0	159.0	197.30769230769232	9.473725734363478	5130	447516
276.65144991874695	87	198.46153	7.692307	200.0	160.0	198.46153846153845	7.6923076923076925	5160	452676
280.20270705223083	88	197.42308	9.576306	200.0	154.0	197.42307692307693	9.576305200951731	5133	457809
283.5869781970978	89	189.03703	24.749832	200.0	109.0	189.03703703703704	24.74983199566096	5104	462913
286.96053314208984	90	190.48148	24.818407	200.0	113.0	190.4814814814815	24.818407700095825	5143	468056
290.31709003448486	91	183.67857	29.86404	200.0	94.0	183.67857142857142	29.864041410829763	5143	473199
293.6888678073883	92	188.74074	21.618908	200.0	130.0	188.74074074074073	21.618909063154245	5096	478295
297.1958248615265	93	181.64285	40.053726	200.0	41.0	181.64285714285714	40.05372667315943	5086	483381
304.0175929069519	94	170.83333	49.42677	200.0	36.0	170.83333333333334	49.42676962492648	5125	488506
307.95959186553955	95	180.32143	34.933666	200.0	64.0	180.32142857142858	34.93366527273878	5049	493555
311.3948359489441	96	187.66667	28.68604	200.0	98.0	187.66666666666666	28.68603996526689	5067	498622
314.5718219280243	97	176.13792	48.06298	200.0	44.0	176.13793103448276	48.062978897972684	5108	503730
318.0785858631134	98	189.33333	32.222607	200.0	67.0	189.33333333333334	32.222605361706805	5112	508842
321.8619329929352	99	200.0	0.0	200.0	200.0	200.0	0.0	5200	514042
