Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
81000	185.42	37.457490572647814	199.68	1006	0.05040000000000001	0.0005	0.015579769743813409
82000	184.85	37.5298214757278	199.68	1012	0.0488	0.0005	0.015820971330006917
83000	184.38	37.487539263067134	199.68	1017	0.0472	0.0005	0.01605383939213223
84000	183.31	37.45896287939644	199.68	1022	0.0456	0.0005	0.016279474761750963
85000	182.52	37.47491961298916	199.68	1028	0.04400000000000001	0.0005	0.016489223308033412
86000	182.15	37.41961384087227	199.68	1033	0.04240000000000001	0.0005	0.016742449469036524
87000	182.03	37.372036337347204	199.68	1038	0.0408	0.0005	0.01695409721798367
88000	180.94	37.58026609804672	199.68	1044	0.039200000000000006	0.0005	0.017179968025949267
89000	180.89	37.56990684044878	199.68	1049	0.0376	0.0005	0.01740747054417928
90000	180.43	37.508467044122185	199.68	1054	0.036000000000000004	0.0005	0.017614981134732564
91000	180.52	37.50986003706225	199.68	1059	0.034400000000000014	0.0005	0.017824147542317707
92000	164.25	60.883556893466725	199.68	1077	0.03280000000000001	0.0005	0.018029538922839695
93000	163.77	60.73003457927551	199.68	1082	0.031200000000000006	0.0005	0.01823873586124844
94000	164.43	61.00938534356824	199.68	1088	0.0296	0.0005	0.018444611959987218
95000	165.34	61.25948416367868	199.68	1093	0.027999999999999997	0.0005	0.018651129735840693
96000	164.86	62.45718853742938	199.68	1099	0.026400000000000007	0.0005	0.018857354124387105
97000	164.18	62.257108831040334	199.68	1104	0.024800000000000003	0.0005	0.019063425527678597
98000	162.16	63.43638072904222	199.68	1111	0.023200000000000012	0.0005	0.019272005558013915
99000	160.98	63.19129370411718	199.68	1116	0.021600000000000008	0.0005	0.019480268955230712
100000	160.96	63.257872237374535	199.68	1122	0.02	0.0005	0.019689443045192295
